RepTedLieu,leighmunsil,Democrat
RepTedLieu,ASPCA,Democrat
RepTedLieu,MercyForAnimals,Democrat
RepTedLieu,peta,Democrat
RepTedLieu,peta2,Democrat
RepTedLieu,davidalexander5,Democrat
RepTedLieu,ariel_carpenter,Democrat
RepTedLieu,gretabrawner,Democrat
RepTedLieu,ivanlpenn,Democrat
RepTedLieu,sarahussein,Democrat
RepTedLieu,ChMadar,Democrat
RepTedLieu,JameelJaffer,Democrat
RepTedLieu,Medium,Democrat
RepTedLieu,latCarlaHall,Democrat
RepTedLieu,zaidaahmed,Democrat
RepTedLieu,LauraKingLAT,Democrat
RepTedLieu,charlottealfred,Democrat
RepTedLieu,drvox,Democrat
RepTedLieu,MarcGunther,Democrat
RepTedLieu,Revkin,Democrat
RepTedLieu,dotearth,Democrat
RepTedLieu,chriscmooney,Democrat
RepTedLieu,postgreen,Democrat
RepTedLieu,JNovak_Yemen,Democrat
RepTedLieu,Campaign4Kids,Democrat
RepTedLieu,pppswaction,Democrat
RepTedLieu,Sifill_LDF,Democrat
RepTedLieu,rhrealitycheck,Democrat
RepTedLieu,ahauslohner,Democrat
RepTedLieu,ddknyt,Democrat
RepTedLieu,NYTBen,Democrat
RepTedLieu,kfahim,Democrat
RepTedLieu,VanJones68,Democrat
RepTedLieu,AdamGreen,Democrat
RepTedLieu,joelsilberman,Democrat
RepTedLieu,reneemiller01,Democrat
RepTedLieu,Arts4LA,Democrat
RepTedLieu,AllAboveAll,Democrat
RepTedLieu,the_intercept,Democrat
RepTedLieu,JennaMC_Laugh,Democrat
RepTedLieu,HoustonFowler,Democrat
RepTedLieu,NBJContheMove,Democrat
RepTedLieu,LaurieMeisel,Democrat
RepTedLieu,CathyHackl,Democrat
RepTedLieu,Summit_Live,Democrat
RepTedLieu,skorstar,Democrat
RepTedLieu,ParachuteTV1,Democrat
RepTedLieu,debrajsaunders,Democrat
RepTedLieu,egelko,Democrat
RepTedLieu,evanhalper,Democrat
RepTedLieu,bikethevote,Democrat
RepTedLieu,BizFed,Democrat
RepTedLieu,DrugPolicyOrg,Democrat
RepTedLieu,Jason_Plautz,Democrat
RepTedLieu,Ben_Geman,Democrat
RepTedLieu,AmyAHarder,Democrat
RepTedLieu,ckmarie,Democrat
RepTedLieu,UCLACommute,Democrat
RepTedLieu,NatAbortionFed,Democrat
RepTedLieu,PPIAction,Democrat
RepTedLieu,danpfeiffer,Democrat
RepTedLieu,WashInstitute,Democrat
RepTedLieu,followFDD,Democrat
RepTedLieu,marwilliamson,Democrat
RepTedLieu,HelpUSA,Democrat
RepTedLieu,TamikaButler,Democrat
RepTedLieu,MariaCuomoCole,Democrat
RepTedLieu,Nextgov,Democrat
RepTedLieu,GovLoopAcademy,Democrat
RepTedLieu,MikeFroman,Democrat
RepTedLieu,PennyPritzker,Democrat
RepTedLieu,ESAUnderSec,Democrat
RepTedLieu,GovLoop,Democrat
RepTedLieu,ESAstats,Democrat
RepTedLieu,BEA_News,Democrat
RepTedLieu,Digital_Gov,Democrat
RepTedLieu,BLS_gov,Democrat
RepTedLieu,RichardOBarry,Democrat
RepTedLieu,Dolphin_Project,Democrat
RepTedLieu,SEIU521,Democrat
RepTedLieu,seiu_uhw,Democrat
RepTedLieu,SEIU721,Democrat
RepTedLieu,SEIU2015,Democrat
RepTedLieu,Lara,Democrat
RepTedLieu,ThomasErdbrink,Democrat
RepTedLieu,JeffreyGoldberg,Democrat
RepTedLieu,lrozen,Democrat
RepTedLieu,audubonsociety,Democrat
RepTedLieu,Wilderness,Democrat
RepTedLieu,dexdigi,Democrat
RepTedLieu,jasonfongwrites,Democrat
RepTedLieu,JebBush,Democrat
RepTedLieu,TPimmigration,Democrat
RepTedLieu,estherindc,Democrat
RepTedLieu,AShalalNews,Democrat
RepTedLieu,kindredmotes,Democrat
RepTedLieu,RepKellyCassidy,Democrat
RepTedLieu,GovRauner,Democrat
RepTedLieu,SareanaKimia,Democrat
RepTedLieu,JustinHGillis,Democrat
RepTedLieu,theacornonline,Democrat
RepTedLieu,joshrogin,Democrat
RepTedLieu,SystemsTC,Democrat
RepTedLieu,EvergreeneLawns,Democrat
RepTedLieu,LAXCoastal,Democrat
RepTedLieu,natsecHeather,Democrat
RepTedLieu,SchaefferCenter,Democrat
RepTedLieu,MiekeEoyang,Democrat
RepTedLieu,tommywporter,Democrat
RepTedLieu,Chels_LA,Democrat
RepTedLieu,CGChrisOConnor,Democrat
RepTedLieu,mariashiver,Democrat
RepTedLieu,ilyseh,Democrat
RepTedLieu,AppsAlliance,Democrat
RepTedLieu,MRTempower,Democrat
RepTedLieu,fshakir,Democrat
RepTedLieu,AlexGangitano,Democrat
RepTedLieu,JVM,Democrat
RepTedLieu,Next10,Democrat
RepTedLieu,ericschmidt,Democrat
RepTedLieu,ShadeHotelMB,Democrat
RepTedLieu,arwaCNN,Democrat
RepTedLieu,rosemaryCNN,Democrat
RepTedLieu,JuliaPrestonNYT,Democrat
RepTedLieu,theCindyCarcamo,Democrat
RepTedLieu,paulysong,Democrat
RepTedLieu,KariHamerschlag,Democrat
RepTedLieu,SusanHendricks,Democrat
RepTedLieu,JenWesthoven,Democrat
RepTedLieu,RobinMeade,Democrat
RepTedLieu,cnnkyra,Democrat
RepTedLieu,ClancyReports,Democrat
RepTedLieu,klustout,Democrat
RepTedLieu,HalaGorani,Democrat
RepTedLieu,JohnBerman,Democrat
RepTedLieu,IshaSesayCNN,Democrat
RepTedLieu,GaryTuchmanCNN,Democrat
RepTedLieu,BrookeBCNN,Democrat
RepTedLieu,BYT,Democrat
RepTedLieu,jasonburns83,Democrat
RepTedLieu,IanFSugar,Democrat
RepTedLieu,HeardontheHill,Democrat
RepTedLieu,FamousDC,Democrat
RepTedLieu,AlisonKosik,Democrat
RepTedLieu,geholland,Democrat
RepTedLieu,CNNAshleigh,Democrat
RepTedLieu,MichaelaCNN,Democrat
RepTedLieu,ChristineRomans,Democrat
RepTedLieu,NewDay,Democrat
RepTedLieu,donlemon,Democrat
RepTedLieu,ErinBurnett,Democrat
RepTedLieu,KateBolduan,Democrat
RepTedLieu,NBCAsianAmerica,Democrat
RepTedLieu,WestsideLAToday,Democrat
RepTedLieu,brikeilarcnn,Democrat
RepTedLieu,annekornblut,Democrat
RepTedLieu,GLSEN,Democrat
RepTedLieu,TheTaskForce,Democrat
RepTedLieu,LIUNA,Democrat
RepTedLieu,LAOC_BTrades,Democrat
RepTedLieu,CAincline,Democrat
RepTedLieu,OswaldRachel,Democrat
RepTedLieu,LACountyDCBADir,Democrat
RepTedLieu,LACountyDCBA,Democrat
RepTedLieu,kwelkernbc,Democrat
RepTedLieu,samyoungman,Democrat
RepTedLieu,StaceyPlaskett,Democrat
RepTedLieu,Amazon_Studios,Democrat
RepTedLieu,JoeLewis,Democrat
RepTedLieu,transparent_tv,Democrat
RepTedLieu,samfoundation,Democrat
RepTedLieu,SAMHQ,Democrat
RepTedLieu,ametsoc,Democrat
RepTedLieu,bfouhy,Democrat
RepTedLieu,CALifeSciences,Democrat
RepTedLieu,SVPR_Sweetheart,Democrat
RepTedLieu,HowardKurtz,Democrat
RepTedLieu,brianstelter,Democrat
RepTedLieu,mlcalderone,Democrat
RepTedLieu,mattapuzzo,Democrat
RepTedLieu,climatehawk1,Democrat
RepTedLieu,ArgonautNews,Democrat
RepTedLieu,adamgoldmanwp,Democrat
RepTedLieu,jonathanyyang,Democrat
RepTedLieu,GeraldFSeib,Democrat
RepTedLieu,SusanPage,Democrat
RepTedLieu,NKingofDC,Democrat
RepTedLieu,juliannagoldman,Democrat
RepTedLieu,laurameckler,Democrat
RepTedLieu,carolelee,Democrat
RepTedLieu,PeterNicholas3,Democrat
RepTedLieu,hookjan,Democrat
RepTedLieu,reidepstein,Democrat
RepTedLieu,poconnorWSJ,Democrat
RepTedLieu,rebeccaballhaus,Democrat
RepTedLieu,PinkNews,Democrat
RepTedLieu,ItGetsBetter,Democrat
RepTedLieu,outmagazine,Democrat
RepTedLieu,TrevorProject,Democrat
RepTedLieu,TheAdvocateMag,Democrat
RepTedLieu,bouska,Democrat
RepTedLieu,ourWEHO,Democrat
RepTedLieu,Dig_MB,Democrat
RepTedLieu,LindseyPHorvath,Democrat
RepTedLieu,MB_Watcher,Democrat
RepTedLieu,South_Bay310,Democrat
RepTedLieu,BestSouthBay,Democrat
RepTedLieu,UniteBlue,Democrat
RepTedLieu,SlaughterAM,Democrat
RepTedLieu,LorenaSGonzalez,Democrat
RepTedLieu,mattsingley,Democrat
RepTedLieu,thejessicamejia,Democrat
RepTedLieu,kristinapet,Democrat
RepTedLieu,RNicholasBurns,Democrat
RepTedLieu,siobhanehughes,Democrat
RepTedLieu,rhodes44,Democrat
RepTedLieu,KevinMcKeownSM,Democrat
RepTedLieu,peterbakernyt,Democrat
RepTedLieu,shearm,Democrat
RepTedLieu,jpaceDC,Democrat
RepTedLieu,juliehdavis,Democrat
RepTedLieu,llerer,Democrat
RepTedLieu,margarettalev,Democrat
RepTedLieu,AlHuntDC,Democrat
RepTedLieu,Phil_Mattingly,Democrat
RepTedLieu,WestwoodVillage,Democrat
RepTedLieu,ManhattannBeach,Democrat
RepTedLieu,elwasson,Democrat
RepTedLieu,RonGalperin,Democrat
RepTedLieu,AsmGarcia,Democrat
RepTedLieu,asmith83,Democrat
RepTedLieu,AmerMedicalAssn,Democrat
RepTedLieu,RachelBLevinson,Democrat
RepTedLieu,TomLaBonge,Democrat
RepTedLieu,CicLAvia,Democrat
RepTedLieu,NIH,Democrat
RepTedLieu,LapdHarborDiv,Democrat
RepTedLieu,LAPD77thSt,Democrat
RepTedLieu,PaulKrekorian,Democrat
RepTedLieu,EdJoyce,Democrat
RepTedLieu,FederalTimes,Democrat
RepTedLieu,CENTCOM,Democrat
RepTedLieu,starsandstripes,Democrat
RepTedLieu,NYTupdates,Democrat
RepTedLieu,PentagonPresSec,Democrat
RepTedLieu,WSJPolitics,Democrat
RepTedLieu,AFCareers,Democrat
RepTedLieu,USArmyEurope,Democrat
RepTedLieu,JoiningForces,Democrat
RepTedLieu,GENRayOdierno,Democrat
RepTedLieu,PacificCommand,Democrat
RepTedLieu,southcomwatch,Democrat
RepTedLieu,FVAP,Democrat
RepTedLieu,ESGR,Democrat
RepTedLieu,MilitaryTimes,Democrat
RepTedLieu,US_EUCOM,Democrat
RepTedLieu,defense_news,Democrat
RepTedLieu,Martin_Dempsey,Democrat
RepTedLieu,GenMarkWelsh,Democrat
RepTedLieu,AF_Academy,Democrat
RepTedLieu,WomenInAviation,Democrat
RepTedLieu,NoradNorthcom,Democrat
RepTedLieu,PeteAFB,Democrat
RepTedLieu,usafrotc,Democrat
RepTedLieu,AFAnews,Democrat
RepTedLieu,NatCapWing,Democrat
RepTedLieu,AFOSR,Democrat
RepTedLieu,AirForceMag,Democrat
RepTedLieu,AirForceReserve,Democrat
RepTedLieu,AirmanMagazine,Democrat
RepTedLieu,AFPAA,Democrat
RepTedLieu,USAFHealth,Democrat
RepTedLieu,AirForceTimes,Democrat
RepTedLieu,AirForceGC,Democrat
RepTedLieu,K8brannen,Democrat
RepTedLieu,MarcusReports,Democrat
RepTedLieu,_MichaelHoffman,Democrat
RepTedLieu,philewing,Democrat
RepTedLieu,abwrig,Democrat
RepTedLieu,sgaskell,Democrat
RepTedLieu,DefenseBaron,Democrat
RepTedLieu,CSMPasscode,Democrat
RepTedLieu,OurSouthbay,Democrat
RepTedLieu,SaraSorcher,Democrat
RepTedLieu,civiccouch,Democrat
RepTedLieu,HBchBlogDotCom,Democrat
RepTedLieu,BCHD,Democrat
RepTedLieu,HouseCommerce,Democrat
RepTedLieu,310YP,Democrat
RepTedLieu,EnergyDems,Democrat
RepTedLieu,SouthBayJackie,Democrat
RepTedLieu,openhermosa,Democrat
RepTedLieu,MB_Chamber,Democrat
RepTedLieu,ManhattanBeachD,Democrat
RepTedLieu,ElisabettaTweet,Democrat
RepTedLieu,AFS_Bay_Area,Democrat
RepTedLieu,California_tech,Democrat
RepTedLieu,California_geek,Democrat
RepTedLieu,ekhatami,Democrat
RepTedLieu,Amtrak,Democrat
RepTedLieu,DARPA,Democrat
RepTedLieu,blog44,Democrat
RepTedLieu,YahooSports,Democrat
RepTedLieu,LeoShane,Democrat
RepTedLieu,buffer,Democrat
RepTedLieu,ERAAction,Democrat
RepTedLieu,GuardianUS,Democrat
RepTedLieu,John_Hudson,Democrat
RepTedLieu,MeekMill,Democrat
RepTedLieu,earlxsweat,Democrat
RepTedLieu,50cent,Democrat
RepTedLieu,SnoopDogg,Democrat
RepTedLieu,wizkhalifa,Democrat
RepTedLieu,LilTunechi,Democrat
RepTedLieu,BIRDMAN5STAR,Democrat
RepTedLieu,WakaFlocka,Democrat
RepTedLieu,LILBTHEBASEDGOD,Democrat
RepTedLieu,CSIS,Democrat
RepTedLieu,woodruffbets,Democrat
RepTedLieu,PATHadvocacy,Democrat
RepTedLieu,MenGoRed4Women,Democrat
RepTedLieu,runningstart,Democrat
RepTedLieu,PBHSDemocrats,Democrat
RepTedLieu,USGAO,Democrat
RepTedLieu,jobsincongress,Democrat
RepTedLieu,Drsforamerica,Democrat
RepTedLieu,TheAACE,Democrat
RepTedLieu,GloblAutomkrs,Democrat
RepTedLieu,OCNA,Democrat
RepTedLieu,ARAMAC_DC,Democrat
RepTedLieu,ASLA_Advocacy,Democrat
RepTedLieu,VADetroit,Democrat
RepTedLieu,CollegeDemsatOU,Democrat
RepTedLieu,POLITICOEvents,Democrat
RepTedLieu,usatoday2016,Democrat
RepTedLieu,GoodwillCapHill,Democrat
RepTedLieu,WSUDems,Democrat
RepTedLieu,EPWashingtonDC,Democrat
RepTedLieu,MAYDAYUS,Democrat
RepTedLieu,RubleKB,Democrat
RepTedLieu,WeAreALPA,Democrat
RepTedLieu,nnedv,Democrat
RepTedLieu,ShopFloorNAM,Democrat
RepTedLieu,ALZIMPACT,Democrat
RepTedLieu,UniPolitica,Democrat
RepTedLieu,va_cda,Democrat
RepTedLieu,PanCAN,Democrat
RepTedLieu,RealtorAction,Democrat
RepTedLieu,RepCicilline,Democrat
RepTedLieu,WomensCSA,Democrat
RepTedLieu,DJMany,Democrat
RepTedLieu,JudyKurtz,Democrat
RepTedLieu,CHPA,Democrat
RepTedLieu,UConnDems,Democrat
RepTedLieu,legislativework,Democrat
RepTedLieu,Hollyscoop,Democrat
RepTedLieu,KellyRutherford,Democrat
RepTedLieu,SDACLU,Democrat
RepTedLieu,LarchmontLedger,Democrat
RepTedLieu,JOL_NEWS,Democrat
RepTedLieu,AJCGlobal,Democrat
RepTedLieu,JTeen,Democrat
RepTedLieu,HillelAtUCLA,Democrat
RepTedLieu,NYJewishWeek,Democrat
RepTedLieu,dailybruinvideo,Democrat
RepTedLieu,HillelIntl,Democrat
RepTedLieu,birthright,Democrat
RepTedLieu,JNFUSA,Democrat
RepTedLieu,jmpstrt,Democrat
RepTedLieu,JFedLA,Democrat
RepTedLieu,SFI_NOW,Democrat
RepTedLieu,CAREClimate,Democrat
RepTedLieu,congressdotgov,Democrat
RepTedLieu,FactTank,Democrat
RepTedLieu,BV,Democrat
RepTedLieu,NYMag,Democrat
RepTedLieu,JudicialWatch,Democrat
RepTedLieu,ReutersTech,Democrat
RepTedLieu,usatodaytech,Democrat
RepTedLieu,ZDNet,Democrat
RepTedLieu,SAI,Democrat
RepTedLieu,TeslaMotors,Democrat
RepTedLieu,Microsoft,Democrat
RepTedLieu,usdatagov,Democrat
RepTedLieu,robyoon,Democrat
RepTedLieu,ForeignAffairs,Democrat
RepTedLieu,wongfupro,Democrat
RepTedLieu,TheHoChen,Democrat
RepTedLieu,Lakers,Democrat
RepTedLieu,LakersNation,Democrat
RepTedLieu,JohnTheCho,Democrat
RepTedLieu,KlayThompson,Democrat
RepTedLieu,StephenCurry30,Democrat
RepTedLieu,russwest44,Democrat
RepTedLieu,JohnWall,Democrat
RepTedLieu,chrisbosh,Democrat
RepTedLieu,KDTrey5,Democrat
RepTedLieu,DwightHoward,Democrat
RepTedLieu,DwyaneWade,Democrat
RepTedLieu,carmeloanthony,Democrat
RepTedLieu,JLin7,Democrat
RepTedLieu,BeraForCongress,Democrat
RepTedLieu,nytmedia,Democrat
RepTedLieu,UFWupdates,Democrat
RepTedLieu,LatinoCaucus,Democrat
RepTedLieu,UnitedDemHQ,Democrat
RepTedLieu,SutterBrown,Democrat
RepTedLieu,CADeptEd,Democrat
RepTedLieu,OCYD,Democrat
RepTedLieu,SEIU_California,Democrat
RepTedLieu,Latinos4PP,Democrat
RepTedLieu,CYDLatinos,Democrat
RepTedLieu,CWAUnion,Democrat
RepTedLieu,alanlowenthal,Democrat
RepTedLieu,warriors,Democrat
RepTedLieu,neworganizing,Democrat
RepTedLieu,Dodgers,Democrat
RepTedLieu,current,Democrat
RepTedLieu,UCSBdems,Democrat
RepTedLieu,LACMA,Democrat
RepTedLieu,Pac12Networks,Democrat
RepTedLieu,LOLGOP,Democrat
RepTedLieu,stefcutter,Democrat
RepTedLieu,SFDemocrats,Democrat
RepTedLieu,cmaphysicians,Democrat
RepTedLieu,AP_Politics,Democrat
RepTedLieu,AdamWeinstein,Democrat
RepTedLieu,UCIrvine,Democrat
RepTedLieu,ucsc,Democrat
RepTedLieu,HouseMajPAC,Democrat
RepTedLieu,nbcbayarea,Democrat
RepTedLieu,AAAJ_LA,Democrat
RepTedLieu,Cal_OES,Democrat
RepTedLieu,SteveNash,Democrat
RepTedLieu,UCRiverside,Democrat
RepTedLieu,SDSUDemocrats,Democrat
RepTedLieu,CHP_HQ,Democrat
RepTedLieu,CHP_HQ,Democrat
RepTedLieu,sacstate,Democrat
RepTedLieu,OCLF,Democrat
RepTedLieu,SEIU1000,Democrat
RepTedLieu,CaliforniaNAACP,Democrat
RepTedLieu,safeandjust,Democrat
RepTedLieu,JonaeASDC,Democrat
RepTedLieu,ChairmanBuckley,Democrat
RepTedLieu,DemChairs,Democrat
RepTedLieu,CapitolDaybook,Democrat
RepTedLieu,CAcalls,Democrat
RepTedLieu,DPOC,Democrat
RepTedLieu,CalArtsCouncil,Democrat
RepTedLieu,MarkMatthewsNBC,Democrat
RepTedLieu,YoloCountyDems,Democrat
RepTedLieu,CAproTem,Democrat
RepTedLieu,TomSteyer,Democrat
RepTedLieu,santacruzdems,Democrat
RepTedLieu,sacyoungdems,Democrat
RepTedLieu,ucdavis,Democrat
RepTedLieu,UCBerkeley,Democrat
RepTedLieu,sfchronicle,Democrat
RepTedLieu,BernieSanders,Democrat
RepTedLieu,SVYoungDems,Democrat
RepTedLieu,scdp,Democrat
RepTedLieu,DNCWomen,Democrat
RepTedLieu,BruinsForIsrael,Democrat
RepTedLieu,YoungDemsHI,Democrat
RepTedLieu,uclaUSAC,Democrat
RepTedLieu,USACPresident,Democrat
RepTedLieu,SAFECalifornia,Democrat
RepTedLieu,ucladiversealum,Democrat
RepTedLieu,SMCDEMS,Democrat
RepTedLieu,countable,Democrat
RepTedLieu,DBOpinion,Democrat
RepTedLieu,JStreetUatUCLA,Democrat
RepTedLieu,BISIUCLA,Democrat
RepTedLieu,CYDBlackCaucus,Democrat
RepTedLieu,SenateFloor,Democrat
RepTedLieu,studentsfirstLA,Democrat
RepTedLieu,uclaEVP,Democrat
RepTedLieu,UCLARoosevelt,Democrat
RepTedLieu,UCSDDems,Democrat
RepTedLieu,calymca,Democrat
RepTedLieu,gotmtv,Democrat
RepTedLieu,averyjaffe,Democrat
RepTedLieu,USCGNortheast,Democrat
RepTedLieu,USAFCENT,Democrat
RepTedLieu,AirMobilityCmd,Democrat
RepTedLieu,uscgmidatlantic,Democrat
RepTedLieu,AirForceAssoc,Democrat
RepTedLieu,WalterReedArmy,Democrat
RepTedLieu,AFmuseum,Democrat
RepTedLieu,StateDeptGFS,Democrat
RepTedLieu,StateDeptLive,Democrat
RepTedLieu,USAmbHonduras,Democrat
RepTedLieu,BrookingsIndia,Democrat
RepTedLieu,Twiplomacy,Democrat
RepTedLieu,FeedtheFuture,Democrat
RepTedLieu,wordpressdotcom,Democrat
RepTedLieu,HowGovtWorks,Democrat
RepTedLieu,VeepHBO,Democrat
RepTedLieu,TEEX_NERRTC,Democrat
RepTedLieu,MountVernon,Democrat
RepTedLieu,USHouseHistory,Democrat
RepTedLieu,immpolicycenter,Democrat
RepTedLieu,FWD_us,Democrat
RepTedLieu,ndvh,Democrat
RepTedLieu,NCADV,Democrat
RepTedLieu,StenyHoyer,Democrat
RepTedLieu,ChairmanDCCC,Democrat
RepTedLieu,IsraelinUSA,Democrat
RepTedLieu,CBCFInc,Democrat
RepTedLieu,ShaunOMB,Democrat
RepTedLieu,jdbalart,Democrat
RepTedLieu,NFB_voice,Democrat
RepTedLieu,NYTmag,Democrat
RepTedLieu,eatright,Democrat
RepTedLieu,emmaroller,Democrat
RepTedLieu,ErnestMoniz,Democrat
RepTedLieu,HawaiiDems,Democrat
RepTedLieu,NationalMallNPS,Democrat
RepTedLieu,Psaki44,Democrat
RepTedLieu,VA_OEF_OIF,Democrat
RepTedLieu,AUCollegeDems,Democrat
RepTedLieu,HeadCountDC,Democrat
RepTedLieu,WEPSCF,Democrat
RepTedLieu,MWPH,Democrat
RepTedLieu,GBCorg,Democrat
